token	left_score	right_score	pred_side	rule_hits
otaram	0.000000	5.000000	right	1
polchls	2.000000	4.000000	right	1
aiin	0.000000	0.000000	unknown	0
sheky	6.000000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
opchal	0.000000	13.000000	right	1
shedy	6.000000	0.000000	left	1
pshedaiin	6.000000	0.000000	left	1
otodal	0.000000	5.000000	right	1
shedy	6.000000	0.000000	left	1
otaral	0.000000	5.000000	right	1
cthedy	57.000000	3.000000	left	1
lshedy	10.000000	0.000000	left	1
cheol	60.400000	0.000000	left	1
chear	60.400000	0.000000	left	1
or	0.000000	5.000000	right	1
alam	0.000000	0.000000	unknown	0
chtaiin	51.000000	0.000000	left	1
otar	0.000000	5.000000	right	1
aiin	0.000000	0.000000	unknown	0
chey	60.400000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
otain	0.000000	5.000000	right	1
tolshosor	4.000000	0.000000	left	1
olkeedy	6.000000	5.000000	left	1
qotaiin	0.000000	0.000000	unknown	0
otalar	0.000000	5.000000	right	1
opcheol	9.400000	13.000000	right	1
qeeoy	3.000000	0.000000	left	1
shey	6.000000	0.000000	left	1
kais	2.000000	24.000000	right	1
otaiin	0.000000	5.000000	right	1
am	0.000000	0.000000	unknown	0
poalosy	0.000000	0.000000	unknown	0
shey	6.000000	0.000000	left	1
tar	0.000000	0.000000	unknown	0
aiphy	0.000000	0.000000	unknown	0
farsheey	9.000000	0.000000	left	1
fol	0.000000	0.000000	unknown	0
rolchy	0.000000	4.000000	right	1
sheey	9.000000	0.000000	left	1
opalkaiin	0.000000	8.000000	right	1
ypaiin	0.000000	0.000000	unknown	0
al	0.000000	0.000000	unknown	0
oaiin	0.000000	5.000000	right	1
ol	0.000000	5.000000	right	1
rar	0.000000	0.000000	unknown	0
sheey	9.000000	0.000000	left	1
ylar	0.000000	0.000000	unknown	0
aiin	0.000000	0.000000	unknown	0
cholal	51.000000	0.000000	left	1
dy	2.000000	30.000000	right	1
cheeody	63.400000	0.000000	left	1
okeeey	9.750000	77.000000	right	1
cheodaiin	60.400000	0.000000	left	1
aldy	0.000000	0.000000	unknown	0
taror	0.000000	0.000000	unknown	0
olal	0.000000	5.000000	right	1
okain	0.750000	77.000000	right	1
okaiin	0.750000	77.000000	right	1
qotal	0.000000	0.000000	unknown	0
shaiin	0.000000	0.000000	unknown	0
qokeol	45.750000	0.000000	left	1
lkaiin	0.000000	0.000000	unknown	0
okeeo	9.750000	77.000000	right	1
lkaiin	0.000000	0.000000	unknown	0
aiin	0.000000	0.000000	unknown	0
yksheol	49.200000	3.600000	left	1
okaiiin	0.750000	77.000000	right	1
shoikhy	0.000000	0.000000	unknown	0
daiin	2.000000	30.000000	right	1
qotalal	0.000000	0.000000	unknown	0
lshedy	10.000000	0.000000	left	1
qokal	39.750000	0.000000	left	1
r	0.000000	0.000000	unknown	0
aiiin	0.000000	0.000000	unknown	0
okair	0.750000	77.000000	right	1
lldy	0.000000	0.000000	unknown	0
pal	0.000000	0.000000	unknown	0
alchky	0.000000	2.000000	right	1
okilcheol	10.150000	79.000000	right	1
kair	2.000000	24.000000	right	1
lkain	0.000000	0.000000	unknown	0
qokeeo	48.750000	0.000000	left	1
kair	2.000000	24.000000	right	1
dar	2.000000	30.000000	right	1
aiin	0.000000	0.000000	unknown	0
pchod	0.000000	2.000000	right	1
lkaiiin	0.000000	0.000000	unknown	0
olfy	0.000000	5.000000	right	1
ycheain	39.400000	0.000000	left	1
chal	51.000000	0.000000	left	1
kal	2.000000	24.000000	right	1
chedy	60.400000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
chody	51.000000	0.000000	left	1
qokchdy	39.750000	0.000000	left	1
qokal	39.750000	0.000000	left	1
char	51.000000	0.000000	left	1
chdalal	51.000000	0.000000	left	1
om	0.000000	5.000000	right	1
podar	0.000000	0.000000	unknown	0
aiisod	0.000000	0.000000	unknown	0
qokiir	39.750000	0.000000	left	1
otiir	0.000000	5.000000	right	1
ofchedy	9.400000	5.000000	left	1
qofchedy	9.400000	0.000000	left	1
qofchol	0.000000	0.000000	unknown	0
chkaiin	51.000000	0.000000	left	1
chpaiin	51.000000	0.000000	left	1
orol	0.000000	5.000000	right	1
kar	2.000000	24.000000	right	1
aiin	0.000000	0.000000	unknown	0
chl	51.000000	0.000000	left	1
cholor	51.000000	0.000000	left	1
sheees	9.000000	0.000000	left	1
aiin	0.000000	0.000000	unknown	0
cheey	63.400000	0.000000	left	1
otchy	0.000000	14.000000	right	1
lkaiin	0.000000	0.000000	unknown	0
ykaiin	43.200000	3.600000	left	1
ykal	43.200000	3.600000	left	1
kal	2.000000	24.000000	right	1
pair	0.000000	0.000000	unknown	0
aiiikhedy	6.000000	0.000000	left	1
shalkaiin	0.000000	0.000000	unknown	0
kairy	2.000000	24.000000	right	1
okaral	0.750000	77.000000	right	1
qokaiin	39.750000	0.000000	left	1
opaichy	0.000000	8.000000	right	1
opal	0.000000	8.000000	right	1
rary	0.000000	0.000000	unknown	0
ky	2.000000	24.000000	right	1
daiin	2.000000	30.000000	right	1
sheol	6.000000	0.000000	left	1
chdy	51.000000	0.000000	left	1
okaiin	0.750000	77.000000	right	1
sheykal	6.000000	2.000000	left	1
shy	0.000000	0.000000	unknown	0
kl	2.000000	24.000000	right	1
al	0.000000	0.000000	unknown	0
kal	2.000000	24.000000	right	1
chdy	51.000000	0.000000	left	1
raiin	0.000000	0.000000	unknown	0
chain	51.000000	0.000000	left	1
yols	2.000000	0.000000	left	1
salxar	0.000000	0.000000	unknown	0
shy	0.000000	0.000000	unknown	0
qokaiin	39.750000	0.000000	left	1
okal	0.750000	77.000000	right	1
qockhedy	6.000000	0.000000	left	1
okraiin	0.750000	77.000000	right	1
otar	0.000000	5.000000	right	1
qocthy	0.000000	3.000000	right	1
ralky	0.000000	0.000000	unknown	0
pairar	0.000000	0.000000	unknown	0
al	0.000000	0.000000	unknown	0
aro	0.000000	0.000000	unknown	0
lkeey	6.000000	0.000000	left	1
qotal	0.000000	0.000000	unknown	0
cheotain	60.400000	0.000000	left	1
dar	2.000000	30.000000	right	1
okaiin	0.750000	77.000000	right	1
otaiin	0.000000	5.000000	right	1
otar	0.000000	5.000000	right	1
opaim	0.000000	8.000000	right	1
daiin	2.000000	30.000000	right	1
shl	0.000000	0.000000	unknown	0
lkeeol	6.000000	0.000000	left	1
lchedy	9.400000	2.000000	left	1
qokor	39.750000	0.000000	left	1
lkaiin	0.000000	0.000000	unknown	0
chedy	60.400000	0.000000	left	1
qotaiin	0.000000	0.000000	unknown	0
al	0.000000	0.000000	unknown	0
ol	0.000000	5.000000	right	1
kaldaim	2.000000	24.000000	right	1
dar	2.000000	30.000000	right	1
alchor	0.000000	2.000000	right	1
kcheo	37.400000	24.000000	left	1
rkeey	6.000000	0.000000	left	1
chaiin	51.000000	0.000000	left	1
al	0.000000	0.000000	unknown	0
dal	2.000000	30.000000	right	1
qokchey	49.150000	0.000000	left	1
qokl	39.750000	0.000000	left	1
chey	60.400000	0.000000	left	1
lkaiin	0.000000	0.000000	unknown	0
lkar	0.000000	0.000000	unknown	0
poaral	0.000000	0.000000	unknown	0
orar	0.000000	5.000000	right	1
ofchey	9.400000	5.000000	left	1
qoteedy	3.000000	0.000000	left	1
qotaiin	0.000000	0.000000	unknown	0
opchedy	9.400000	13.000000	right	1
qokchey	49.150000	0.000000	left	1
otlchdain	0.000000	7.000000	right	1
aly	0.000000	0.000000	unknown	0
tair	0.000000	0.000000	unknown	0
cheol	60.400000	0.000000	left	1
cheol	60.400000	0.000000	left	1
kchekain	37.400000	24.000000	left	1
cheear	63.400000	0.000000	left	1
ol	0.000000	5.000000	right	1
oiin	0.000000	5.000000	right	1
cho	51.000000	0.000000	left	1
lkain	0.000000	0.000000	unknown	0
al	0.000000	0.000000	unknown	0
oeedy	5.000000	5.000000	tie	1
chey	60.400000	0.000000	left	1
lolkaiin	0.000000	0.000000	unknown	0
chey	60.400000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
chal	51.000000	0.000000	left	1
aiin	0.000000	0.000000	unknown	0
okaiin	0.750000	77.000000	right	1
olkar	0.000000	5.000000	right	1
otair	0.000000	5.000000	right	1
okal	0.750000	77.000000	right	1
okal	0.750000	77.000000	right	1
pcholky	0.000000	2.000000	right	1
sokeey	9.750000	0.000000	left	1
aiin	0.000000	0.000000	unknown	0
oteey	3.000000	5.000000	right	1
ykchey	52.600000	27.200000	left	1
paichy	0.000000	0.000000	unknown	0
okeey	9.750000	77.000000	right	1
tain	0.000000	0.000000	unknown	0
ar	0.000000	0.000000	unknown	0
arodl	0.000000	0.000000	unknown	0
kairam	2.000000	24.000000	right	1
okeear	9.750000	77.000000	right	1
aithy	0.000000	0.000000	unknown	0
daiin	2.000000	30.000000	right	1
sheody	6.000000	0.000000	left	1
ykchedy	52.600000	27.200000	left	1
chykaiin	51.000000	2.000000	left	1
otal	0.000000	5.000000	right	1
taiin	0.000000	0.000000	unknown	0
chotaiin	51.000000	0.000000	left	1
aram	0.000000	0.000000	unknown	0
todky	0.000000	0.000000	unknown	0
chedy	60.400000	0.000000	left	1
qockhy	0.000000	0.000000	unknown	0
qokeedy	48.750000	0.000000	left	1
qokokil	39.750000	0.000000	left	1
y	0.000000	0.000000	unknown	0
chees	63.400000	0.000000	left	1
opal	0.000000	8.000000	right	1
kaiin	2.000000	24.000000	right	1
otaiin	0.000000	5.000000	right	1
otaram	0.000000	5.000000	right	1
sar	0.000000	0.000000	unknown	0
cheey	63.400000	0.000000	left	1
qodaiin	0.000000	0.000000	unknown	0
qokaiin	39.750000	0.000000	left	1
ol	0.000000	5.000000	right	1
cheor	60.400000	0.000000	left	1
aiin	0.000000	0.000000	unknown	0
otal	0.000000	5.000000	right	1
taiin	0.000000	0.000000	unknown	0
qokaiin	39.750000	0.000000	left	1
otal	0.000000	5.000000	right	1
alkal	0.000000	0.000000	unknown	0
faiiral	0.000000	0.000000	unknown	0
chkal	51.000000	0.000000	left	1
lky	0.000000	0.000000	unknown	0
otain	0.000000	5.000000	right	1
ar	0.000000	0.000000	unknown	0
kalkal	2.000000	24.000000	right	1
qotain	0.000000	0.000000	unknown	0
oty	0.000000	5.000000	right	1
lky	0.000000	0.000000	unknown	0
otaiin	0.000000	5.000000	right	1
ytaiin	0.000000	4.000000	right	1
om	0.000000	5.000000	right	1
o	0.000000	5.000000	right	1
alain	0.000000	0.000000	unknown	0
aifhy	0.000000	0.000000	unknown	0
chkain	51.000000	0.000000	left	1
okair	0.750000	77.000000	right	1
chtl	51.000000	0.000000	left	1
lkaiin	0.000000	0.000000	unknown	0
okair	0.750000	77.000000	right	1
chtl	51.000000	0.000000	left	1
raithty	0.000000	0.000000	unknown	0
chain	51.000000	0.000000	left	1
al	0.000000	0.000000	unknown	0
lkeey	6.000000	0.000000	left	1
chol	51.000000	0.000000	left	1
taidy	0.000000	0.000000	unknown	0
qotaiin	0.000000	0.000000	unknown	0
ytaiin	0.000000	4.000000	right	1
lkl	0.000000	0.000000	unknown	0
lfchal	0.000000	0.000000	unknown	0
pchdy	0.000000	2.000000	right	1
pal	0.000000	0.000000	unknown	0
tar	0.000000	0.000000	unknown	0
kaisar	2.000000	24.000000	right	1
olkeeey	6.000000	5.000000	left	1
otalkchy	0.000000	5.000000	right	1
lkaiin	0.000000	0.000000	unknown	0
otedy	0.000000	5.000000	right	1
qokair	39.750000	0.000000	left	1
lkal	0.000000	0.000000	unknown	0
chey	60.400000	0.000000	left	1
chody	51.000000	0.000000	left	1
otal	0.000000	5.000000	right	1
cheey	63.400000	0.000000	left	1
daiin	2.000000	30.000000	right	1
dckhy	6.000000	36.000000	right	1
ol	0.000000	5.000000	right	1
daiin	2.000000	30.000000	right	1
chkal	51.000000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
otal	0.000000	5.000000	right	1
chedy	60.400000	0.000000	left	1
oteos	0.000000	5.000000	right	1
aiin	0.000000	0.000000	unknown	0
otar	0.000000	5.000000	right	1
alkain	0.000000	0.000000	unknown	0
ol	0.000000	5.000000	right	1
sain	0.000000	0.000000	unknown	0
ain	0.000000	0.000000	unknown	0
aiiin	0.000000	0.000000	unknown	0
qokaiin	39.750000	0.000000	left	1
shol	0.000000	0.000000	unknown	0
kal	2.000000	24.000000	right	1
qokar	39.750000	0.000000	left	1
al	0.000000	0.000000	unknown	0
ochedy	9.400000	5.000000	left	1
lkaiin	0.000000	0.000000	unknown	0
otal	0.000000	5.000000	right	1
olkiir	0.000000	5.000000	right	1
alody	0.000000	0.000000	unknown	0
tol	0.000000	0.000000	unknown	0
sheockhedy	6.000000	0.000000	left	1
qotol	0.000000	0.000000	unknown	0
chdor	51.000000	0.000000	left	1
otechdy	0.000000	5.000000	right	1
teol	0.000000	0.000000	unknown	0
tedaiin	0.000000	0.000000	unknown	0
opchedy	9.400000	13.000000	right	1
qopchdy	0.000000	34.000000	right	1
ytar	0.000000	4.000000	right	1
aiim	0.000000	0.000000	unknown	0
paiin	0.000000	0.000000	unknown	0
okaiin	0.750000	77.000000	right	1
qokaiy	39.750000	0.000000	left	1
olkeedy	6.000000	5.000000	left	1
qokeey	48.750000	0.000000	left	1
qotaiin	0.000000	0.000000	unknown	0
oky	0.750000	77.000000	right	1
lkal	0.000000	0.000000	unknown	0
okaiin	0.750000	77.000000	right	1
aiin	0.000000	0.000000	unknown	0
qokaldy	39.750000	0.000000	left	1
polcheolkain	9.400000	4.000000	left	1
qokair	39.750000	0.000000	left	1
okeol	6.750000	77.000000	right	1
qokol	39.750000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
opcheol	9.400000	13.000000	right	1
qotedy	0.000000	0.000000	unknown	0
ltedy	0.000000	0.000000	unknown	0
otedam	0.000000	5.000000	right	1
saiin	0.000000	0.000000	unknown	0
shey	6.000000	0.000000	left	1
kedy	5.000000	24.000000	right	1
qokain	39.750000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
ylkaiin	0.000000	0.000000	unknown	0
qoky	39.750000	0.000000	left	1
lkal	0.000000	0.000000	unknown	0
tar	0.000000	0.000000	unknown	0
aty	0.000000	0.000000	unknown	0
tshedy	6.000000	0.000000	left	1
okal	0.750000	77.000000	right	1
shedy	6.000000	0.000000	left	1
qokchey	49.150000	0.000000	left	1
chky	51.000000	0.000000	left	1
qokeey	48.750000	0.000000	left	1
qotaiin	0.000000	0.000000	unknown	0
otol	0.000000	5.000000	right	1
qoteedy	3.000000	0.000000	left	1
qopchcfhy	0.000000	40.000000	right	1
qokeey	48.750000	0.000000	left	1
lcheol	9.400000	2.000000	left	1
chol	51.000000	0.000000	left	1
kaiin	2.000000	24.000000	right	1
olkal	0.000000	5.000000	right	1
shedy	6.000000	0.000000	left	1
qokaly	39.750000	0.000000	left	1
odar	0.000000	5.000000	right	1
choty	51.000000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
otam	0.000000	5.000000	right	1
ycheey	42.400000	0.000000	left	1
qokain	39.750000	0.000000	left	1
ockheody	6.000000	5.000000	left	1
qokair	39.750000	0.000000	left	1
otal	0.000000	5.000000	right	1
qokaiin	39.750000	0.000000	left	1
otal	0.000000	5.000000	right	1
shoeky	2.000000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
dalam	2.000000	30.000000	right	1
daiin	2.000000	30.000000	right	1
shaiin	0.000000	0.000000	unknown	0
okaiin	0.750000	77.000000	right	1
qokar	39.750000	0.000000	left	1
qokal	39.750000	0.000000	left	1
qokal	39.750000	0.000000	left	1
cheody	60.400000	0.000000	left	1
qokain	39.750000	0.000000	left	1
okchdy	0.750000	77.000000	right	1
dlkal	2.000000	30.000000	right	1
parair	0.000000	0.000000	unknown	0
okal	0.750000	77.000000	right	1
opchol	0.000000	13.000000	right	1
okal	0.750000	77.000000	right	1
opaiin	0.000000	8.000000	right	1
otedy	0.000000	5.000000	right	1
qokeody	45.750000	0.000000	left	1
tolkal	0.000000	0.000000	unknown	0
lkar	0.000000	0.000000	unknown	0
aiiraly	0.000000	0.000000	unknown	0
saiin	0.000000	0.000000	unknown	0
or	0.000000	5.000000	right	1
ykeear	49.200000	3.600000	left	1
chckhy	51.000000	24.000000	left	1
okaiin	0.750000	77.000000	right	1
okal	0.750000	77.000000	right	1
qoklaiin	39.750000	0.000000	left	1
cheol	60.400000	0.000000	left	1
qokar	39.750000	0.000000	left	1
chey	60.400000	0.000000	left	1
lkam	0.000000	0.000000	unknown	0
qokain	39.750000	0.000000	left	1
qokchey	49.150000	0.000000	left	1
qekchdy	0.000000	0.000000	unknown	0
okaiin	0.750000	77.000000	right	1
lkl	0.000000	0.000000	unknown	0
chol	51.000000	0.000000	left	1
raiin	0.000000	0.000000	unknown	0
otaiin	0.000000	5.000000	right	1
alkaiin	0.000000	0.000000	unknown	0
dal	2.000000	30.000000	right	1
palar	0.000000	0.000000	unknown	0
or	0.000000	5.000000	right	1
air	0.000000	0.000000	unknown	0
kalkal	2.000000	24.000000	right	1
okaiin	0.750000	77.000000	right	1
chpal	51.000000	0.000000	left	1
cheody	60.400000	0.000000	left	1
qopchedy	9.400000	34.000000	right	1
pcholkal	0.000000	2.000000	right	1
opalkam	0.000000	8.000000	right	1
taiin	0.000000	0.000000	unknown	0
ol	0.000000	5.000000	right	1
kaiin	2.000000	24.000000	right	1
chol	51.000000	0.000000	left	1
kchedy	37.400000	24.000000	left	1
qokol	39.750000	0.000000	left	1
ain	0.000000	0.000000	unknown	0
air	0.000000	0.000000	unknown	0
kaiin	2.000000	24.000000	right	1
okal	0.750000	77.000000	right	1
otar	0.000000	5.000000	right	1
otal	0.000000	5.000000	right	1
al	0.000000	0.000000	unknown	0
palchar	0.000000	2.000000	right	1
ar	0.000000	0.000000	unknown	0
akaiiky	0.000000	0.000000	unknown	0
char	51.000000	0.000000	left	1
raikchy	0.000000	0.000000	unknown	0
ofchain	0.000000	5.000000	right	1
opalkar	0.000000	8.000000	right	1
otal	0.000000	5.000000	right	1
otas	0.000000	5.000000	right	1
alky	0.000000	0.000000	unknown	0
kaolkar	2.000000	24.000000	right	1
kolkar	2.000000	24.000000	right	1
okeol	6.750000	77.000000	right	1
qokeor	45.750000	0.000000	left	1
al	0.000000	0.000000	unknown	0
tody	0.000000	0.000000	unknown	0
opchey	9.400000	13.000000	right	1
oty	0.000000	5.000000	right	1
al	0.000000	0.000000	unknown	0
ky	2.000000	24.000000	right	1
pchey	9.400000	2.000000	left	1
ram	0.000000	0.000000	unknown	0
oraiin	0.000000	5.000000	right	1
sheor	6.000000	0.000000	left	1
qokain	39.750000	0.000000	left	1
cheody	60.400000	0.000000	left	1
qokain	39.750000	0.000000	left	1
otal	0.000000	5.000000	right	1
okaiin	0.750000	77.000000	right	1
olkeeor	6.000000	5.000000	left	1
ar	0.000000	0.000000	unknown	0
al	0.000000	0.000000	unknown	0
oldy	0.000000	5.000000	right	1
dal	2.000000	30.000000	right	1
okain	0.750000	77.000000	right	1
okchey	10.150000	77.000000	right	1
qokshy	39.750000	0.000000	left	1
okol	0.750000	77.000000	right	1
lkshedy	6.000000	0.000000	left	1
taraiin	0.000000	0.000000	unknown	0
sho	0.000000	0.000000	unknown	0
qokar	39.750000	0.000000	left	1
cheey	63.400000	0.000000	left	1
qokam	39.750000	0.000000	left	1
tolkeeedy	6.000000	0.000000	left	1
okeol	6.750000	77.000000	right	1
cheody	60.400000	0.000000	left	1
qokeey	48.750000	0.000000	left	1
qokchedy	49.150000	0.000000	left	1
qotyshey	6.000000	0.000000	left	1
qcthey	6.000000	3.000000	left	1
lty	0.000000	0.000000	unknown	0
ltam	0.000000	0.000000	unknown	0
okain	0.750000	77.000000	right	1
ol	0.000000	5.000000	right	1
okaiin	0.750000	77.000000	right	1
lkeody	3.000000	0.000000	left	1
otaiin	0.000000	5.000000	right	1
chol	51.000000	0.000000	left	1
lkaiin	0.000000	0.000000	unknown	0
lkeeey	6.000000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
chey	60.400000	0.000000	left	1
qoky	39.750000	0.000000	left	1
toy	0.000000	0.000000	unknown	0
oaiin	0.000000	5.000000	right	1
okeeody	9.750000	77.000000	right	1
okaiin	0.750000	77.000000	right	1
otaiin	0.000000	5.000000	right	1
otchey	9.400000	14.000000	right	1
qokaiin	39.750000	0.000000	left	1
okedy	6.750000	77.000000	right	1
qokam	39.750000	0.000000	left	1
orain	0.000000	5.000000	right	1
chol	51.000000	0.000000	left	1
qodaiin	0.000000	0.000000	unknown	0
odain	0.000000	5.000000	right	1
aiin	0.000000	0.000000	unknown	0
okain	0.750000	77.000000	right	1
chkaly	51.000000	0.000000	left	1
raiin	0.000000	0.000000	unknown	0
ykaiin	43.200000	3.600000	left	1
aldy	0.000000	0.000000	unknown	0
polchedy	9.400000	4.000000	left	1
olkeey	6.000000	5.000000	left	1
lkey	3.000000	0.000000	left	1
chcthy	51.000000	31.000000	left	1
lkar	0.000000	0.000000	unknown	0
shedy	6.000000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
chedy	60.400000	0.000000	left	1
qokeedy	48.750000	0.000000	left	1
lol	0.000000	0.000000	unknown	0
poraiin	0.000000	0.000000	unknown	0
okal	0.750000	77.000000	right	1
chedy	60.400000	0.000000	left	1
qolkeey	6.000000	0.000000	left	1
lpcheedy	12.400000	2.000000	left	1
qokol	39.750000	0.000000	left	1
rol	0.000000	0.000000	unknown	0
keedy	8.000000	24.000000	right	1
okaiin	0.750000	77.000000	right	1
otary	0.000000	5.000000	right	1
dain	2.000000	30.000000	right	1
okchey	10.150000	77.000000	right	1
qokchey	49.150000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
olkeey	6.000000	5.000000	left	1
qokol	39.750000	0.000000	left	1
oteey	3.000000	5.000000	right	1
oteey	3.000000	5.000000	right	1
lkain	0.000000	0.000000	unknown	0
okain	0.750000	77.000000	right	1
cheor	60.400000	0.000000	left	1
olkaiin	0.000000	5.000000	right	1
oain	0.000000	5.000000	right	1
cheary	60.400000	0.000000	left	1
raiin	0.000000	0.000000	unknown	0
okaiin	0.750000	77.000000	right	1
odaiin	0.000000	5.000000	right	1
okaiin	0.750000	77.000000	right	1
y	0.000000	0.000000	unknown	0
pokar	0.750000	0.000000	left	1
ar	0.000000	0.000000	unknown	0
keey	8.000000	24.000000	right	1
okeeo	9.750000	77.000000	right	1
lcheey	12.400000	2.000000	left	1
qokchey	49.150000	0.000000	left	1
oteey	3.000000	5.000000	right	1
lkeeol	6.000000	0.000000	left	1
lkeedy	6.000000	0.000000	left	1
qokeey	48.750000	0.000000	left	1
lkain	0.000000	0.000000	unknown	0
pol	0.000000	0.000000	unknown	0
keeeo	8.000000	24.000000	right	1
kaiis	2.000000	24.000000	right	1
qokeey	48.750000	0.000000	left	1
chckhy	51.000000	24.000000	left	1
lkchaly	0.000000	0.000000	unknown	0
lkeey	6.000000	0.000000	left	1
opchey	9.400000	13.000000	right	1
rar	0.000000	0.000000	unknown	0
aiin	0.000000	0.000000	unknown	0
cheokaly	61.150000	0.000000	left	1
porain	0.000000	0.000000	unknown	0
okain	0.750000	77.000000	right	1
okechdy	6.750000	77.000000	right	1
dal	2.000000	30.000000	right	1
keeedal	8.000000	24.000000	right	1
shedy	6.000000	0.000000	left	1
okeeolkcheey	19.150000	77.000000	right	1
lkar	0.000000	0.000000	unknown	0
aiin	0.000000	0.000000	unknown	0
al	0.000000	0.000000	unknown	0
