folio	line	pos	token
f18	7	8	tettyloklcdyolchedaiin
f18	7	9	ltarokoliinqokchedkoardor
f18	7	10	taroklcdyqokolaiinaindoram
f18	7	11	iinqokolaiinkoainamshqee
f18	7	12	chedykoainamysheeiinqopee
f18	7	13	amqyqalcheyqopkylkchedy
f18	7	14	eealcheyqoprkychedyshqate
f18	7	15	eerkychedytyshtearshsh
f18	7	16	ytyshteshearshshyche
f18	7	17	iinshearshkyshchealqiin
f18	7	18	tqochedyydytarotchekorh
f18	7	19	qochedamkeolrhtochyqaiin
f18	7	20	amarlkiinkicheololaiindycheol
f18	7	21	chedyolaiinkialolkodyalqa
f18	7	22	lkalolcheyrkainqashedokr
f18	7	23	torrkkodyalqriinshetor
f18	7	24	rkqateqoriinamotde
f18	7	25	alrlchedtorchechytilk
f18	7	26	qalshsheamotyoklkdy
f18	7	27	qacherhopdeqokychedytetyiin
f18	7	28	cheqokinshedychedyteaintarlcche
f18	7	29	rhininorchedytdorokchede
f18	7	30	chedyaindorokchedydiaiinkoain
f18	8	1	iinchedeiinolchedaindorqy
f18	8	2	lcoldiaiinkoarysheeal
f18	8	3	delkchkoshamaineecheyiin
f18	8	4	ainshaineecheychykylkyty
f18	8	5	sheotchcheydyeechyshy
f18	8	6	sheiinotcheydyarchokyty
f18	8	7	qoktoqokydyqoklhtarshy
f18	8	8	teqokshchedydokiolkyky
f18	8	9	qqoklhyqokiolcheykysh
f18	8	10	rrkyqoshedcheyaiinqcht
f18	8	11	yrlholaiinainrkarshedyy
f18	8	12	lhtarqotrkainchedychedchedar
f18	8	13	shaldyrkshchedqochydyqok
f18	8	14	arqshchedychytodycheolqoksh
f18	8	15	olchedyshallctoraltetoop
f18	8	16	qokshalchedycheolarrdicherh
f18	8	17	qopkkesheoptdirhlhsh
f18	8	18	cheolrshearqokshdeininch
f18	8	19	arqokkicheshinorchedyqokar
f18	8	20	ttordylhardchedyarchedyrk
f18	8	21	kitarlkalincheolarrklkqok
f18	8	22	ardyeedlhqokkylkchyche
f18	8	23	dytchedyrkchedycheqokdorcheole
f18	8	24	cheolchedydylkaintokecheoleto
f18	8	25	lktotkeeainqoktortorqok
f18	8	26	keetoqokaintorchqaolcheol
f18	8	27	chechedyqokytoqokcheolqrrkdy
f18	8	28	toqokchedyqokycheolrkoktaryr
f18	8	29	qaaraiinqokdyrqoshedlhtar
f18	8	30	rloltarqotarolaiinqok
f18	9	1	dychchrshedalaiinokdyaiin
f18	9	2	rshedoklhaldyainarshdy
f18	9	3	aiindyaiinainshcheddarqokchylc
f18	9	4	qaiiniinrkdyqodychylcto
f18	9	5	rkdyqainqolcinarcheolqok
f18	9	6	arqshchedychytodycheolqoksh
f18	9	7	tetytilcaropcheoldychchedy
f18	9	8	oltichedyqokchercshechchedyaiin
f18	9	9	tydrkardiaiinchaiinaiinqok
f18	9	10	shedylcarshkerartqokki
f18	9	11	qoparyalchedysheeqokkitor
f18	9	12	chedysheainekialqokinchd
f18	9	13	rhalarqokchariindorqopky
f18	9	14	inddychedychedykychechedykoqok
f18	9	15	chedychedyrkainkykoollkchdar
f18	9	16	qokrklkdorshedyqokdichdarqok
f18	9	17	deqokkedidariinyainotch
f18	9	18	didarqokainiinotaliindyte
f18	9	19	chcheorshetoqokyiinteqqok
f18	9	20	ainqokyqaiinqoktyychedyqo
f18	9	21	kyoklhtychedydoshkyshch
f18	9	22	iindokishshdoainiininqa
f18	9	23	shekiolkychalqinqat
f18	9	24	chealshedyqqaddychedtrk
f18	9	25	iinkeolotchecheoldylkqaiin
f18	9	26	otcheiinkocheolqchdyeedy
f18	9	27	rhchyoltaraiindycheoltchedydy
f18	9	28	toolcheylkainqlhchedydyiin
f18	9	29	chyolrkaiincheolqochedyiinchedshe
f18	9	30	cheykochedydyqariinshetoram
f18	10	1	olchedytorcheoltelchedtoramti
f18	10	2	rktordoaltoshsheamtidy
f18	10	3	okshqokshetiyoklkdyqok
f18	10	4	cheyrhlhopqokchedytetyiinain
f18	10	5	chedychedychedyteiinlcoliinqokol
f18	10	6	llccheolqokchedyaiindoramq
f18	10	7	dyoldichedkoqtqeeal
f18	10	8	qoklkchchedyshshqalcheyiin
f18	10	9	didarqokainiinotaliindyte
f18	10	10	lkqokcheshqokchcheydyteq
f18	10	11	darorainiintorqadyqqokr
f18	10	12	iintortorotqaqokaroklhtar
f18	10	13	qoktorqokcholrchlhtary
f18	10	14	qokycheolarqrkychedycheshedlh
f18	10	15	qaolcheolrrkdytarkiolaiin
f18	10	16	cheolaraiindylolrcheyaiinok
f18	10	17	araiinchedlolchqoaiinqdy
f18	10	18	aiinchedalolchchiinqokaiin
f18	10	19	qoiinshedshalkookainchedyqo
f18	10	20	iinshedokalkodordychedychedchy
f18	10	21	lkrkchedyeqalhtarolamti
f18	10	22	cheoleqatarchedarainqoktche
f18	10	23	qokainshedamtytitshedychedy
f18	10	24	qocheolchedydarshedyqopqopqokqae
f18	10	25	darqopqopshqochedyecheydirh
f18	10	26	sheopqaarcheyrhqokchedyshedychedy
f18	10	27	qatdicheopqokchedytetiin
f18	10	28	cheshdeqokshedychedyaintarokche
f18	10	29	lharininchedyarqoplcchechedy
f18	10	30	shchinchchedychedykychedeko
f18	11	1	indyqokarainkykooldich
f18	11	2	dorshedydechedyolchsheqyain
f18	11	3	kychykoqoklkqokqokshainch
f18	11	4	qokcheoldarqokshetoqokyiindyq
f18	11	5	qokainqoktootqaqokarchlh
f18	11	6	orqokytortorqokycheolrkoklhy
f18	11	7	torcheololcheolqokdyrqochelh
f18	11	8	chedyraraiinrkoliinshedlhsh
f18	11	9	araldylyiinshcheyaiinok
f18	11	10	rshedlhtarcheyokaryiinchedy
f18	11	11	lhalaiinqotarchedychedarqok
f18	11	12	tarkoqokainshcheddardychy
f18	11	13	rkdyainchedydarchyaraiinlkki
f18	11	14	chedyqlkolkiolkodycheolqa
f18	11	15	yaiinaiinqoallctoralqato
f18	11	16	cheolaindarshedychedyalchedyqokqae
f18	11	17	darqopqopshqochedyecheydirh
f18	11	18	sheopqaarcheyrhqokchedyshedychedy
f18	11	19	arqokcherhqotinchedyttyain
f18	11	20	ttorlhshqokchariinainqop
f18	11	21	shchinchchedychedykychedeko
f18	11	22	alinchdqokrkshedydechedyqok
f18	11	23	chcheolarchedydorshedyqokdilkdar
f18	11	24	dytrklkkychydorchdarche
f18	11	25	lkainlkchyqokcheoloriinqoktor
f18	11	26	qokchedychychekeeainqoktotor
f18	11	27	ainottotcheoltqokytortorchedy
f18	11	28	toktotainrccheololcheolaiin
f18	11	29	chedychyqokchedyolaiinltaryqo
f18	11	30	rcarcheolotaralchrqoshed
f18	12	1	chytotraiincheychqoiinok
f18	12	2	rchalcheyolshyshaldor
f18	12	3	chedkoardorqopqchycheolelh
f18	12	4	doryshqrkqoplktarchecheol
f18	12	5	qaineealchyrydarcheolte
f18	12	6	aldyeerlktyiinlcaiinsh
f18	12	7	iinqkyaryyarshshky
f18	12	8	arlhshyiindoshychedo
f18	12	9	ycheardokychalqiinqa
f18	12	10	kytqotdoqqaddytt
f18	12	11	chainalshedyinchechychedtol
f18	12	12	kearcheiintoolaindyeeq
f18	12	13	iintorchyolqdyshedtchedyiin
f18	12	14	chyolaiinaineeshediinchedyainch
f18	12	15	cheykodycheolqokshechedychol
f18	12	16	shedriinchedchedyoloktottor
f18	12	17	qolchedshechdtitdarol
f18	12	18	okshshetorotelkdartoraiin
f18	12	19	cheyrhopqotqokyortytorlok
f18	12	20	cheshdeqokshedychedyaintarokche
f18	12	21	orqoktyiintarcheolchedaiinko
f18	12	22	iinqoplccheiindiaindoramy
f18	12	23	chekooldichedyshshqeechey
f18	12	24	didarainshqainiinqopeeky
f18	12	25	chchesheiinshchterkych
f18	12	26	otdyrchoktyshteiindo
f18	12	27	artyyteiinshearshkysh
f18	12	28	chshchedyiinsheardoshkych
f18	12	29	lhchedycheardokiolkychot
f18	12	30	kishtqotdoalshedyiinqache
f18	13	1	cheytainalshedyyiinqachedy
f18	13	2	ainyaintchedardycheyaldy
f18	13	3	iinchedycheychyalinrkaiinin
f18	13	4	archetorchyolcheyolaiindyal
f18	13	5	torcheyrkaindycheolalqqor
f18	13	6	olrkchedycheolalqateqorsh
f18	13	7	koalteqookrlchedtorti
f18	13	8	sheqokarrcheydicherqotqok
f18	13	9	diopdeqokychedyshedyorqoptiin
f18	13	10	shedytetytorltaroktardyqok
f18	13	11	teiinloklcolqokolotaiin
f18	13	12	olqokotaiinchedyaiinamqqopsh
f18	13	13	dyolchedchedykoarqytq
f18	13	14	iindiaiinkoaindoryshshee
f18	13	15	ainamqeecheychedychyqoprlk
f18	13	16	alchyqoplkychedarcheoltelc
f18	13	17	rlkchedyqaiinshelcaiinshd
f18	13	18	kychedyyteshelcaiinshkyrk
f18	13	19	chtyshshedoshshkyshche
f18	13	20	yiinshekyrkqotdoainqin
f18	13	21	chedyshearshydoalqiinqa
f18	13	22	kyqotainiinqakydytchedt
f18	13	23	chedydycheolamchetordytarlkq
f18	13	24	qokeamchechetarlkqaiinain
f18	13	25	oliintochycheydyeedyqshed
f18	13	26	lchecheolololeedyqshedqo
f18	13	27	arkichycheyrkdyqshedqook
f18	13	28	lktorololkoqshedqookr
f18	13	29	torolaincheolqadyiinchedshetor
f18	13	30	alrkdyalteiinchedshetoram
f18	14	1	koqaqorshotoldey
f18	14	2	chedyteoklqokoldeyche
f18	14	3	qadirqotqokqoptettyiin
f18	14	4	archeopdeintettyiinain
f18	14	5	deortetyainoldyiinqokol
f18	14	6	qokchedytiindordyiinqokoldi
f18	14	7	inchedytyainqopiinqokoldilk
f18	14	8	aincheiinollkdoramqysh
f18	14	9	dedichedyainsheqeealcheyiin
f18	14	10	kochainsheqokalcheyiindyte
f18	14	11	qokdarshiintocheyiindyteq
f18	14	12	iinotcheydyqytyshychedy
f18	14	13	toqokydyqrshychedyqoche
f18	14	14	qokshchedychekykyshcht
f18	14	15	rtarchedychelhshchtotain
f18	14	16	dyrchelhshtotainrkar
f18	14	17	lqoshedtaralotainrkarsh
f18	14	18	olchoklhshalaiinqainar
f18	14	19	shkoaiinainarshiinaindarqok
f18	14	20	okaiindyiinchedycheddardyaldy
f18	14	21	aiinainshchedyqochyqokchydycheol
f18	14	22	ainshetilctaraindorcheoldy
f18	14	23	chedyainqopchedyshalqosheqokar
f18	14	24	ainqotarshkkecheolchedyart
f18	14	25	rcqotqoplcarkcheolopeqok
f18	14	26	arykechedycheolrkoqoklhal
f18	14	27	iindycheolotamaintotoralch
f18	14	28	amarkorhtodyqchdcheol
f18	14	29	tocheoltarlkqindycheolrkqok
f18	14	30	lkqindyeecheolchedylkshedychy
f18	15	1	qaiindyeedylhdyqoklkche
f18	15	2	aindydyqshedchedychedainchet
f18	15	3	shedqodyiinchedchedyoltet
f18	15	4	qookiinchedshechdshtodar
f18	15	5	okrchedshetorotechyttor
f18	15	6	rlshetoramolyokdarol
f18	15	7	amtideytiqokolchyar
f18	15	8	decheoktorchchytolot
f18	15	9	chedyshedychedyqoptoroktariinqokdy
f18	15	10	tetiintortariindyaiinchedyl
f18	15	11	ttyainlolqokotchedykoaiin
f18	15	12	tarokcheolotchedyaiinamqqop
f18	15	13	dyiinolotaiinamqopqeelk
f18	15	14	chedaiinkoaiinqopqlkchyqopcheol
f18	15	15	ardorqqoplkchycheollhlkqoky
f18	15	16	rkchedyqopcheolqokydarqokshelcol
f18	15	17	qalhchedytarainlcamchedydt
f18	15	18	shedsheaiinamtaiinoraraiindy
f18	15	19	shedyqoplcqopsheopqatqokdi
f18	15	20	alkkesheelhshininch
f18	15	21	kkechedyaintshalinchd
f18	15	22	chedycheolotrhkiarchddycheol
f18	15	23	ainkorhlkardycheolrklkqok
f18	15	24	archinlhchedyshedylkqokkedor
f18	15	25	chedyrklkchykodarqokiinqokto
f18	15	26	koqokkechesheotchdyteq
f18	15	27	chdarqoktoaindytearchok
f18	15	28	darqokchetorotteqchoklh
f18	15	29	qokcheortorchqqokoklhtar
f18	15	30	cheorainqokqokyqokrlhtary
f19	1	1	tortorqokarqoktarycheshedlh
f19	1	2	torqokchedyaiinryrshedlhtar
f19	1	3	olcheolarltarshedlhcheyaiinq
f19	1	4	taryrtarolotainyiinain
f19	1	5	yrqoshcheyainrkiinainchedy
f19	1	6	lhtarshdyainainchedydyqokchy
f19	1	7	ainrkarcheddarindylkinki
f19	1	8	arshdychyqokarcheolkiqshol
f19	1	9	oryqchedyalkochedyqateto
f19	1	10	olaiinqolcrkqaterlsh
f19	1	11	rkkochedytooktoramdey
f19	1	12	okrltioltilkolaiinch
f19	1	13	cheydicheqokchedyttytaroklc
f19	1	14	qotdeqokchedytoklciinqokol
f19	1	15	ttyiinchedyaiinchedydoramq
f19	1	16	tyiinaindeiinchedykoamqy
f19	1	17	oklcchediaiinamqqeeal
f19	1	18	aiinchedykoyshchyqoplhlkchedy
f19	1	19	doramqalchedylhlkdarcheolqa
f19	1	20	chedychyqopchedycheshelctichedyd
f19	1	21	qopeertycheolaiinshdrky
f19	1	22	lkchedyyiinlcdrkdichyain
f19	1	23	ytysharshycheainqiin
f19	1	24	tyshydoshcheqotqiinin
f19	1	25	sheardochcheiininrkiind
f19	1	26	kyshchshedyiiniindchedtrk
f19	1	27	diqochedlarcheolchyqaiinain
f19	1	28	keollkicheolaiinaindyqshed
f19	1	29	ollartorchyaindyqshedqo
f19	1	30	chekitorrkainshedqoiinchedshe
f19	2	1	kitoralkodyqookchedshetor
f19	2	2	dycheolalriinotolchyokti
f19	2	3	iinchedshedshdartorrcchyor
f19	2	4	otoldlkdarchyorotrr
f19	2	5	chyoktiaiinrcotrchedalchey
f19	2	6	rcchyorraiinolchiinshedok
f19	2	7	orartchalchshokylh
f19	2	8	oldyiinchedyaiintshrkchedychy
f19	2	9	iinqokolaindorqeechyqopee
f19	2	10	aiinchedykoyshchyqoplhlkchedy
f19	2	11	amqycheychylkchedycheolqate
f19	2	12	qyshiinqopchedyyqateiin
f19	2	13	alcheyiinarchedyteiinshshky
f19	2	14	iindyteoktyshearkykysh
f19	2	15	kyarchchedyiinkykycheqotdo
f19	2	16	iinshearshyqiindyrkiin
f19	2	17	tqochedytarcheolkorhdytarlk
f19	2	18	qochedydikeotrhtotarlkq
f19	2	19	iindytarchekotarlkindyee
f19	2	20	korhtoqchcheollhlkqokchedy
f19	2	21	tocheolchyaindytchedychedyainchedy
f19	2	22	dyeedydyqokchetocheoleto
f19	2	23	qokchedyaintdororaintortorqok
f19	2	24	chetottortorqokolcheolar
f19	2	25	tshchytorchedychedycheolaraiinched
f19	2	26	chyoktiaiinrcotrchedalchey
f19	2	27	dartorolarcheolchedalolchch
f19	2	28	torolaiintotalcheychchsh
f19	2	29	chyorarkechedchchshedoky
f19	2	30	otrrdeolshedokalkodor
f19	3	1	chedalcheyshiinalkodyaiiniin
f19	3	2	okqaiinrkdyqainchedqochy
f19	3	3	chedyotchekshedsheteamtyti
f19	3	4	chychedytarcheolshedlcaiinamchedyd
f19	3	5	lkchedydarqasheshtydarchy
f19	3	6	cheolqasheaiintirkardiopdi
f19	3	7	teiinaiinshdcheaiinainardy
f19	3	8	shshdydiqarlaiindy
f19	3	9	shkyrkchechyiinaiindyaiint
f19	3	10	tqoariinchedyamrkoqoktar
f19	3	11	qochedyydycheolarsherhkilk
f19	3	12	chedydiiintarotcheaintotorq
f19	3	13	amarkotodyqardydt
f19	3	14	archerhcheoltaraiincheedychedy
f19	3	15	cheolchyqdyqcheoltqokainchedy
f19	3	16	olcheyainshedqotdyainchot
f19	3	17	aindyqiinchedchedychedytoshchy
f19	3	18	shedqoiinotoltoshtodartor
f19	3	19	chedsheotoktitodarqokychyor
f19	3	20	shetoroltilkttorrcorar
f19	3	21	detiaiinchrcorotrke
f19	3	22	olaiinorrkeaiinalolchsh
f19	3	23	tarokdyaiinchedylarqopshq
f19	3	24	chedaiinarshqyrkcheolqalh
f19	3	25	ardortchedychyyeqokychedar
f19	3	26	shqchedylhlkqokycheainshelc
f19	3	27	chyqoplhcheolqaainshetychedyd
f19	3	28	lhlkdarlcaiinamtiaraiindi
f19	3	29	darcheolshechedydtcheoparaiin
f19	3	30	qateaiinrkychediardil
f19	4	1	iinsheshcheqotdiaindidyrk
f19	4	2	tqoyotamrainkidytar
f19	4	3	iindyotrhtokidyarindy
f19	4	4	amarrhlkqarindylht
f19	4	5	tocheollkeedydylhlkchedyain
f19	4	6	tocheolchyqdydychedyiinchedychedy
f19	4	7	dyeedytiinqoktoshcheolto
f19	4	8	eedyqchedychedchedytchyet
f19	4	9	chedydyiinchedyoltottorchedyrc
f19	4	10	dyiinchedchdtdarolqokychy
f19	4	11	iinchedsheoteshtoraiinrcor
f19	4	12	shchyokdaraiinqokyotraiinal
f19	4	13	tdartorrcarchedychedcheylch
f19	4	14	dartorolchytcheolaldeolch
f19	4	15	cheolotrcheddelshedyshko
f19	4	16	dychedydoramlcqoptrkchedyy
f19	4	17	chedainqytshqchyqope
f19	4	18	chedysheshainqeealeerlh
f19	4	19	qotiindyqopeerytycheol
f19	4	20	qopartyshcheolqateshshchedy
f19	4	21	eechshyqatearaiinshche
f19	4	22	rokychedyteiindoshkyqot
f19	4	23	tedokyshrkydochyqrk
f19	4	24	sheolchtcheqotshedyqind
f19	4	25	qochedkeolotamiinkotoq
f19	4	26	dyliincherhtooltarqdy
f19	4	27	rholaiinainindyqcheoltain
f19	4	28	tocheyaindydyeeshedlhchedychedy
f19	4	29	qcheolshedqotchedychedchedychedysh
f19	4	30	aiinalqookchedydysheainchchy
f19	5	1	qrshetorchedychdtchytor
f19	5	2	qoshamtiotolychytiaiin
f19	5	3	chedtieychyokdydarolar
f19	5	4	otylkdydartorchrcorr
f19	5	5	okqokchshchyorolotrde
f19	5	6	torshtolotrchchedcheysh
f19	5	7	tarqokaiinchedylaiinamlctchedy
f19	5	8	otkoamqqopteelkchedylh
f19	5	9	aiinqqeelkrkqopcheolqadar
f19	5	10	talqopeeeqachedytardarlc
f19	5	11	chedyrchedyychedarteshedlcd
f19	5	12	qopartyshcheolqashelcshy
f19	5	13	rokychedyteiindoshkyqot
f19	5	14	artarqocheshearolkyshal
f19	5	15	sheolchtcheqotshedyqind
f19	5	16	kytalshedyqiintdyiint
f19	5	17	iinolcheiinkorhchydylkee
f19	5	18	amchechyoltarlkainineechedy
f19	5	19	arkiolcheylkqdydydydy
f19	5	20	tocheyaindydyeeshedlhchedychedy
f19	5	21	chyrkcheolaldyqokchedyiinot
f19	5	22	dyokchedsheainchedyoltoshdar
f19	5	23	shedltoramchoteshokol
f19	5	24	chedtieychyokdydarolar
f19	5	25	otylkdydartorchrcorr
f19	5	26	olchedyqoktorolshchyarke
f19	5	27	okqokchshchyorolotrde
f19	5	28	teainlccheoldyolotaiinam
f19	5	29	lcheqokolotchedkoaiindorq
f19	5	30	ololchedykoaiinarqqopshchy
f19	6	1	dydikoainardorytqqop
f19	6	2	aryeealrkchedyeeelhcheol
f19	6	3	shcheyeerqalhychecheolaiin
f19	6	4	chykyytydarcheoliinsheaiinrk
f19	6	5	qopartyshcheolqashelcshy
f19	6	6	eechshyqatearaiinshche
f19	6	7	ychedyardoshshshrkcheiin
f19	6	8	tedokyshrkydochyqrk
f19	6	9	shshqotdochyainindidyt
f19	6	10	kytalshedyqiintdyiint
f19	6	11	kyotshedyyiinincherkdrk
f19	6	12	didylararchekitochyain
f19	6	13	arkiolcheylkqdydydydy
f19	6	14	tocheyaindydyeeshedlhchedychedy
f19	6	15	dysheddyiinqokchedychchytoto
f19	6	16	eeqoiinchedchedyainotchett
f19	6	17	tchedchotchetochycheoltoqoky
f19	6	18	chechytdarorainrctorqokar
f19	6	19	tookdartorainchedychytorchedyaiin
f19	6	20	ainchycheolotolcheolchedrdyqo
f19	6	21	torotaiinchedrrkoltarrtar
f19	6	22	olchedloltaryiinchelhq
f19	6	23	rolqoiincheshedsholaiinrk
f19	6	24	cheshqoktotarshedyiindy
f19	6	25	cheydyarshyiinchedchedydy
f19	6	26	qiindyqainchedychydychycheol
f19	6	27	otqokyshedtytilcqokaindorrc
f19	6	28	kqoktyarcheaindorcheolshechedy
f19	6	29	alqoshedyshalchedyqoqotqoke
f19	6	30	cheolchedyqopkkeshecheolqaarqok
f19	7	1	iinainqopqoparycheoloprki
f19	7	2	alkchedyopsheaintorlhshch
f19	7	3	kkeoprainkodyshald
f19	7	4	oprtqoktordychinchchedy
f19	7	5	lhshininddyrkdorqopko
f19	7	6	shalinchdycheollkqopkyqok
f19	7	7	inchqokarrklklkchedykodar
f19	7	8	chdarchedylkqokchykoqokqok
f19	7	9	chedyrkkyshedychychecheoldarqokto
f19	7	10	rklkshedylkchetoeqokchetor
f19	7	11	qokkedarqokoraintorchqokyqok
f19	7	12	kedorqokcheainchedyqokqokyqar
f19	7	13	dorcheolcheorchedyqokychedyqaolrk
f19	7	14	totorqokyqacheolardylhtarshed
f19	7	15	qqokoklhyrlhkiolot
f19	7	16	qokrlhtarrqotarolcheyain
f19	7	17	rrktaryqoiinshcheyaiinrk
f19	7	18	rkdyyriinshedalaiinqar
f19	7	19	dylrqoshedokkoqoksh
f19	7	20	olchiinshedylhdydyaiinq
f19	7	21	ylkycheolqalhdarqokainty
f19	7	22	ycheolotqokychedarsheolamar
f19	7	23	otqokykqokshedshetiqoktop
f19	7	24	qokytarqokainshelcchedytarrc
f19	7	25	qokainolamtichedyaiinoropchedy
f19	7	26	shedshetytidrkchyrcaraiin
f19	7	27	shedyqopqopchedycheolshearcherhal
f19	7	28	qoplcarotopkotlhshch
f19	7	29	oprshedylhchinchedyqokrk
f19	7	30	tqokkichindychedyaindorshedy
f19	8	1	qokkitorinincheolqokdorqoplk
f19	8	2	kitordydychlharqopkychy
f19	8	3	dytarlkdydychedyrkshedylkto
f19	8	4	dycheollhainshedytoqokdarqokain
f19	8	5	cheollhtchedylktkeqokchechedy
f19	8	6	lkchychetoqokchedyqokchqokycheol
f19	8	7	chetotdarorrctorqaolaiin
f19	8	8	orainchedycheolqaaiinqoklhtarqo
f19	8	9	qaolcheolllhqoqokiolq
f19	8	10	qokrrkqoqotarkichtrk
f19	8	11	rrkdyiinchesholtotar
f19	8	12	rkdylshedshedalcheyotainsh
f19	8	13	dyloloklhkoaiinainrkdy
f19	8	14	lhtarshaiinaindyiindardylc
f19	8	15	aiinqokdyiinqodaralincheol
f19	8	16	dychedyorqokiaincheydycheolte
f19	8	17	lkolaiinlcoltorcheolqooksh
f19	8	18	shedychdaralchedychedyqotrcheyrh
f19	8	19	chedyqosheerrhrqokychedychedy
f19	8	20	qokqaarlhopinchedytetain
f19	8	21	cheydicheinchedychedyteltarche
f19	8	22	chedyshedyorainlcheolotchedko
f19	8	23	ltarokolotkoaiinqoptee
f19	8	24	oldyiinkoaiinqqoplkrkqop
f19	8	25	otchedaiinqqopeelkcheolelk
f19	8	26	aiinchedykoshshcheychedyqalhy
f19	8	27	chedykoainainqiinchylhlkty
f19	8	28	qyshdyqoparlkcheolqashe
f19	8	29	alcheyiinchchedyyqaaiinshky
f19	8	30	iindytelhtyqoiinshkych
f19	9	1	tyshykishchyainqqa
f19	9	2	shychedyolkytcheqiint
f19	9	3	shearolchtdoshedyqrkiin
f19	9	4	kychealshedyqiininiintched
f19	9	5	chedyiinkeolotamartotarlk
f19	9	6	qotarlararcheiinchyqaiin
f19	9	7	amollkoliinchekicheyaindy
f19	9	8	chechyolrkaiinaindysheddyiin
f19	9	9	torcheykochedydycheolalokchedshe
f19	9	10	oldyqateshedqooksheotol
f19	9	11	cheolshedrliinchedsheolchyok
f19	9	12	okchedamtiotoldtitorol
f19	9	13	torolycheoktilkaiinorar
f19	9	14	qotchedychedychedytettyokdyiin
f19	9	15	deshedychedyqokttyiinlciinqok
f19	9	16	inchedyarchedyiinaindordeoldi
f19	9	17	chqokrklkdorqopkykolkch
f19	9	18	darlkqokqopkyshedyqokchdar
f19	9	19	cheolrkchedyainshedylkchydorqokche
f19	9	20	lkqokcheoledarqokchetochqoky
f19	9	21	chedortotcheoraintorqaol
f19	9	22	eorqokyrctortorqokcheolrrk
f19	9	23	tchedychyorqokchedycheolaiindyl
f19	9	24	torrcartcheolotralolch
f19	9	25	ltariinqokdyotchedarqopt
f19	9	26	tarolqokolotchedaiindortsh
f19	9	27	lciindilkaiinchedykoqqee
f19	9	28	qokaiinainshdoramqeechyqop
f19	9	29	shyshqeecheychykylhlk
f19	9	30	aincheyiinqopeekylkshcheolqa
f19	10	1	chdyterkychychedyteiin
f19	10	2	qaqqokarchlhshcheshear
f19	10	3	olqokrchoktaryshedardo
f19	10	4	tarqocheardoolkyotqotdo
f19	10	5	olshchtotshedyiinqatche
f19	10	6	otalshedyyiinchedycheychyal
f19	10	7	yqatchedarchyinrkolaiin
f19	10	8	iintchedardyaldyolaiinlk
f19	10	9	ainchedardyqokinaraiinlkin
f19	10	10	cheddyqokchylcarqokinkiq
f19	10	11	qoqokchylctocheolshkiqshol
f19	10	12	tyqoktarcheopardychchedy
f19	10	13	shqoshecheolchedyartdicherh
f19	10	14	kcheolchedyoprtkirhlhsh
f19	10	15	oparetqoklhalqokinin
f19	10	16	retqokkisharininch
f19	10	17	shetqokkitoralchinchd
f19	10	18	kokitordytarchdyddycheol
f19	10	19	todytarlkqdydycheollht
f19	10	20	lkchindyeelhchedylkqokchedy
f19	10	21	dydycheollhtqokainlkchyche
f19	10	22	qokshedylkchychedoreqokcheor
f19	10	23	dordarqokcheortotorchqokyqa
f19	10	24	echeorainchedytorchedyqaolcheol
f19	10	25	etotdarrctorqaaiinqokl
f19	10	26	totdartorchyqokolchedrol
f19	10	27	chedyqokyrcchyotcheolroltariin
f19	10	28	qokchedycheolotchedrktariinchesh
f19	10	29	araiinchedalchrshedalcheydy
f19	10	30	dylolchshedlhcheydyotsh
f19	11	1	rqoiinshedalaiinotshyched
f19	11	2	qoiinshedokkoqaindyiinqo
f19	11	3	iinshedokydorokrkqainchy
f19	11	4	okdyaiiniinqchedydytoinqok
f19	11	5	oryqychedyaloltorcheolto
f19	11	6	yqyaiinsholrkdoalop
f19	11	7	olainlceedoqaokqokshedy
f19	11	8	chedyqopshalchedyqokrrhrqok
f19	11	9	shecheolchedyoptdiopinchedychedy
f19	11	10	dicherhlhinshedyteainlche
f19	11	11	qotdeqokinchedytlcheolol
f19	11	12	shedyorchedychedyaintarololotko
f19	11	13	tyiinaindordeiinchedainary
f19	11	14	iinqokoldiaindortalrkee
f19	11	15	doramqyalchedyechedytarqa
f19	11	16	chedychyqopeechedycheainaiinamd
f19	11	17	chedarcheolqaaiintytdioraiin
f19	11	18	darcheolqateshtiarchyopdi
f19	11	19	shelcaiinshrkcheopdichqok
f19	11	20	aiinshshkychediardyaiindy
f19	11	21	rcqottqoiinkeopkotdy
f19	11	22	tqochedyditarcheolshetokilk
f19	11	23	qochedydiqokeotaincheoltorq
f19	11	24	chedydiqochedolamkochydyaiin
f19	11	25	dytarkeoliinrhdyaiinchdy
f19	11	26	keollarkicheollkdydyshed
f19	11	27	iinchekitorolaiineeqotched
f19	11	28	aiinaindycheolqochedychedyotchechy
f19	11	29	dycheolalqariinchedydtti
f19	11	30	qookrlamotshlktaiin
f19	12	1	okrlshtiolchydydarch
f19	12	2	shetoramtiyokdarchrct
f19	12	3	dyoloktilkdyqokshchyor
f19	12	4	chedyqoptorltaroklcqokdyot
f19	12	5	chedyteltaroklccheolotched
f19	12	6	artyoklcchedechedylkaiinchedy
f19	12	7	chedyiinlcchedechedykochchedyko
f19	12	8	lkdordechedykoqokkeqokainsh
f19	12	9	lkdedilkchdarqokqokysh
f19	12	10	qokainyshainotchteeer
f19	12	11	qokyalcheyiindytechchedyy
f19	12	12	chaleerkyarchyqate
f19	12	13	chchedyqateiinshearkydrk
